C1,C2,C3,C4,C5,C6,C7,C8,C9,player,move
-1,1,1,0,1,0,-1,0,1,0,1
-1,1,1,0,1,0,-1,0,-1,1,1
-1,1,1,0,1,0,-1,-1,0,1,1
-1,1,1,0,1,0,-1,-1,-1,0,1
-1,1,1,0,1,-1,1,0,0,-1,-1
-1,1,1,0,1,-1,0,1,0,-1,-1
-1,1,1,0,1,-1,0,0,1,0,1
-1,1,1,0,1,-1,0,0,-1,1,1
-1,1,1,0,1,-1,0,-1,0,1,1
-1,1,1,0,1,-1,0,-1,-1,0,1
-1,1,1,0,1,-1,-1,0,0,1,1
-1,1,1,0,1,-1,-1,0,-1,0,1
-1,1,1,0,1,-1,-1,-1,0,0,1
-1,1,1,0,0,1,1,0,0,1,1
-1,1,1,0,0,1,1,0,-1,0,1
-1,1,1,0,0,1,1,-1,0,0,1
-1,1,1,0,0,1,0,1,0,1,1
-1,1,1,0,0,1,0,1,-1,0,1
-1,1,1,0,0,1,0,-1,1,-1,-1
-1,1,1,0,0,1,0,-1,-1,1,1
-1,1,1,0,0,1,-1,1,0,0,1
-1,1,1,0,0,1,-1,0,1,-1,-1
-1,1,1,0,0,1,-1,0,-1,1,1
-1,1,1,0,0,1,-1,-1,0,1,1
-1,1,1,0,0,1,-1,-1,-1,0,1
-1,1,1,0,0,0,1,1,0,-1,-1
-1,1,1,0,0,0,1,0,1,-1,-1
-1,1,1,0,0,0,1,-1,-1,-1,-1
-1,1,1,0,0,0,0,1,1,-1,-1
-1,1,1,0,0,0,-1,1,-1,-1,-1
-1,1,1,0,0,0,-1,-1,1,-1,-1
-1,1,1,0,0,-1,1,1,0,0,1
-1,1,1,0,0,-1,1,0,1,0,6
-1,1,1,0,0,-1,1,0,-1,1,1
-1,1,1,0,0,-1,1,-1,0,1,1
-1,1,1,0,0,-1,1,-1,-1,0,1
-1,1,1,0,0,-1,0,1,1,0,1
-1,1,1,0,0,-1,0,1,-1,1,1
-1,1,1,0,0,-1,0,-1,1,1,1
-1,1,1,0,0,-1,-1,1,0,1,1
-1,1,1,0,0,-1,-1,1,-1,0,1
-1,1,1,0,0,-1,-1,0,1,1,1
-1,1,1,0,0,-1,-1,-1,1,0,6
-1,1,1,0,0,-1,-1,-1,-1,1,1
-1,1,1,0,-1,1,1,0,0,0,1
-1,1,1,0,-1,1,0,1,0,0,1
-1,1,1,0,-1,1,0,0,1,-1,-1
-1,1,1,0,-1,1,0,0,-1,1,1
-1,1,1,0,-1,1,0,-1,0,1,1
-1,1,1,0,-1,1,0,-1,-1,0,1
-1,1,1,0,-1,1,-1,0,0,1,1
-1,1,1,0,-1,1,-1,0,-1,0,1
-1,1,1,0,-1,1,-1,-1,0,0,1
-1,1,1,0,-1,0,1,1,0,0,5
-1,1,1,0,-1,0,1,0,1,0,5
-1,1,1,0,-1,0,1,0,-1,1,1
-1,1,1,0,-1,0,1,-1,0,1,1
-1,1,1,0,-1,0,1,-1,-1,0,5
-1,1,1,0,-1,0,0,1,1,0,1
-1,1,1,0,-1,0,0,1,-1,1,1
-1,1,1,0,-1,0,0,-1,1,1,1
-1,1,1,0,-1,0,-1,1,0,1,1
-1,1,1,0,-1,0,-1,1,-1,0,5
-1,1,1,0,-1,0,-1,0,1,1,1
-1,1,1,0,-1,0,-1,-1,1,0,1
-1,1,1,0,-1,0,-1,-1,-1,1,1
-1,1,1,0,-1,-1,1,0,0,1,1
-1,1,1,0,-1,-1,1,0,-1,0,1
-1,1,1,0,-1,-1,1,-1,0,0,1
-1,1,1,0,-1,-1,0,1,0,1,1
-1,1,1,0,-1,-1,0,1,-1,0,1
-1,1,1,0,-1,-1,0,0,1,1,1
-1,1,1,0,-1,-1,0,-1,1,0,1
-1,1,1,0,-1,-1,0,-1,-1,1,1
-1,1,1,0,-1,-1,-1,1,0,0,1
-1,1,1,0,-1,-1,-1,0,1,0,1
-1,1,1,0,-1,-1,-1,0,-1,1,1
-1,1,1,0,-1,-1,-1,-1,0,1,1
-1,1,1,0,-1,-1,-1,-1,-1,0,1
-1,1,1,-1,1,0,1,0,0,-1,-1
-1,1,1,-1,1,0,0,1,0,-1,-1
-1,1,1,-1,1,0,0,0,1,0,1
-1,1,1,-1,1,0,0,0,-1,1,1
-1,1,1,-1,1,0,0,-1,0,1,1
-1,1,1,-1,1,0,0,-1,-1,0,1
-1,1,1,-1,1,0,-1,0,0,1,1
-1,1,1,-1,1,0,-1,0,-1,0,1
-1,1,1,-1,1,0,-1,-1,0,0,1
-1,1,1,-1,1,-1,0,0,0,-1,-1
-1,1,1,-1,1,-1,0,0,-1,0,1
-1,1,1,-1,1,-1,0,-1,0,0,8
-1,1,1,-1,1,-1,-1,0,0,0,7
-1,1,1,-1,0,1,1,0,0,0,1
-1,1,1,-1,0,1,0,1,0,0,1
-1,1,1,-1,0,1,0,0,1,-1,-1
-1,1,1,-1,0,1,0,0,-1,1,1
-1,1,1,-1,0,1,0,-1,0,1,1
-1,1,1,-1,0,1,0,-1,-1,0,1
-1,1,1,-1,0,1,-1,0,0,1,1
-1,1,1,-1,0,1,-1,0,-1,0,1
-1,1,1,-1,0,1,-1,-1,0,0,1
-1,1,1,-1,0,0,1,1,0,0,1
-1,1,1,-1,0,0,1,0,1,0,4
-1,1,1,-1,0,0,1,0,-1,1,1
-1,1,1,-1,0,0,1,-1,0,1,1
-1,1,1,-1,0,0,1,-1,-1,0,1
-1,1,1,-1,0,0,0,1,1,0,4
-1,1,1,-1,0,0,0,1,-1,1,1
-1,1,1,-1,0,0,0,-1,1,1,1
-1,1,1,-1,0,0,-1,1,0,1,1
-1,1,1,-1,0,0,-1,1,-1,0,1
-1,1,1,-1,0,0,-1,0,1,1,1
-1,1,1,-1,0,0,-1,-1,1,0,4
-1,1,1,-1,0,0,-1,-1,-1,1,1
-1,1,1,-1,0,-1,1,0,0,1,1
-1,1,1,-1,0,-1,1,0,-1,0,1
-1,1,1,-1,0,-1,1,-1,0,0,1
-1,1,1,-1,0,-1,0,1,0,1,1
-1,1,1,-1,0,-1,0,1,-1,0,1
-1,1,1,-1,0,-1,0,0,1,1,1
-1,1,1,-1,0,-1,0,-1,1,0,1
-1,1,1,-1,0,-1,0,-1,-1,1,1
-1,1,1,-1,0,-1,-1,1,0,0,1
-1,1,1,-1,0,-1,-1,0,1,0,1
-1,1,1,-1,0,-1,-1,0,-1,1,1
-1,1,1,-1,0,-1,-1,-1,0,1,1
-1,1,1,-1,0,-1,-1,-1,-1,0,1
-1,1,1,-1,-1,1,0,0,0,-1,-1
-1,1,1,-1,-1,1,0,0,-1,0,9
-1,1,1,-1,-1,1,0,-1,0,0,1
-1,1,1,-1,-1,1,-1,0,0,0,1
-1,1,1,-1,-1,0,1,0,0,1,1
-1,1,1,-1,-1,0,1,0,-1,0,1
-1,1,1,-1,-1,0,1,-1,0,0,1
-1,1,1,-1,-1,0,0,1,0,1,1
-1,1,1,-1,-1,0,0,1,-1,0,1
-1,1,1,-1,-1,0,0,0,1,1,1
-1,1,1,-1,-1,0,0,-1,1,0,1
-1,1,1,-1,-1,0,0,-1,-1,1,1
-1,1,1,-1,-1,0,-1,1,0,0,1
-1,1,1,-1,-1,0,-1,0,1,0,1
-1,1,1,-1,-1,0,-1,0,-1,1,1
-1,1,1,-1,-1,0,-1,-1,0,1,1
-1,1,1,-1,-1,0,-1,-1,-1,0,1
-1,1,1,-1,-1,-1,1,0,0,0,1
-1,1,1,-1,-1,-1,0,1,0,0,1
-1,1,1,-1,-1,-1,0,0,1,0,1
-1,1,1,-1,-1,-1,0,0,-1,1,1
-1,1,1,-1,-1,-1,0,-1,0,1,1
-1,1,1,-1,-1,-1,0,-1,-1,0,1
-1,1,1,-1,-1,-1,-1,0,0,1,1
-1,1,1,-1,-1,-1,-1,0,-1,0,1
-1,1,1,-1,-1,-1,-1,-1,0,0,1
-1,1,0,1,1,1,0,0,-1,-1,-1
-1,1,0,1,1,1,0,-1,0,-1,-1
-1,1,0,1,1,1,-1,0,0,-1,-1
-1,1,0,1,1,0,1,0,0,-1,-1
-1,1,0,1,1,0,1,0,-1,0,9
-1,1,0,1,1,0,0,1,-1,-1,-1
-1,1,0,1,1,0,0,0,1,1,1
-1,1,0,1,1,0,0,-1,1,0,1
-1,1,0,1,1,0,0,-1,-1,1,8
-1,1,0,1,1,0,-1,0,1,0,1
-1,1,0,1,1,0,-1,0,-1,1,9
-1,1,0,1,1,0,-1,-1,0,-1,-1
-1,1,0,1,1,0,-1,-1,-1,0,9
-1,1,0,1,1,-1,1,0,0,0,6
-1,1,0,1,1,-1,0,1,0,-1,-1
-1,1,0,1,1,-1,0,0,1,0,1
-1,1,0,1,1,-1,0,0,-1,1,6
-1,1,0,1,1,-1,0,-1,0,1,6
-1,1,0,1,1,-1,0,-1,-1,0,1
-1,1,0,1,1,-1,-1,0,0,1,6
-1,1,0,1,1,-1,-1,0,-1,0,6
-1,1,0,1,1,-1,-1,-1,0,0,6
-1,1,0,1,0,1,1,0,0,1,1
-1,1,0,1,0,1,1,0,-1,0,1
-1,1,0,1,0,1,1,-1,0,0,1
-1,1,0,1,0,1,0,1,0,-1,-1
-1,1,0,1,0,1,0,0,1,-1,-1
-1,1,0,1,0,1,0,-1,-1,-1,-1
-1,1,0,1,0,1,-1,1,0,0,1
-1,1,0,1,0,1,-1,0,1,0,7
-1,1,0,1,0,1,-1,0,-1,1,7
-1,1,0,1,0,1,-1,-1,0,1,1
-1,1,0,1,0,1,-1,-1,-1,0,1
-1,1,0,1,0,0,1,1,0,-1,-1
-1,1,0,1,0,0,1,1,-1,0,9
-1,1,0,1,0,0,1,0,1,1,1
-1,1,0,1,0,0,1,-1,1,0,1
-1,1,0,1,0,0,1,-1,-1,1,1
-1,1,0,1,0,0,0,1,1,-1,-1
-1,1,0,1,0,0,-1,1,1,0,7
-1,1,0,1,0,0,-1,1,-1,1,1
-1,1,0,1,0,0,-1,-1,1,1,7
-1,1,0,1,0,-1,1,1,0,0,1
-1,1,0,1,0,-1,1,0,1,0,1
-1,1,0,1,0,-1,1,0,-1,1,1
-1,1,0,1,0,-1,1,-1,0,1,1
-1,1,0,1,0,-1,1,-1,-1,0,1
-1,1,0,1,0,-1,0,1,-1,-1,-1
-1,1,0,1,0,-1,0,-1,1,-1,-1
-1,1,0,1,0,-1,-1,1,0,1,1
-1,1,0,1,0,-1,-1,1,-1,0,1
-1,1,0,1,0,-1,-1,0,1,1,7
-1,1,0,1,0,-1,-1,-1,1,0,7
-1,1,0,1,0,-1,-1,-1,-1,1,7
-1,1,0,1,-1,1,1,0,0,0,1
-1,1,0,1,-1,1,0,1,0,0,5
-1,1,0,1,-1,1,0,0,1,0,5
-1,1,0,1,-1,1,0,0,-1,1,5
-1,1,0,1,-1,1,0,-1,0,1,5
-1,1,0,1,-1,1,0,-1,-1,0,5
-1,1,0,1,-1,1,-1,0,0,1,5
-1,1,0,1,-1,1,-1,0,-1,0,5
-1,1,0,1,-1,1,-1,-1,0,0,5
-1,1,0,1,-1,0,1,0,1,0,1
-1,1,0,1,-1,0,1,0,-1,1,1
-1,1,0,1,-1,0,1,-1,0,-1,-1
-1,1,0,1,-1,0,1,-1,-1,0,9
-1,1,0,1,-1,0,0,1,1,0,5
-1,1,0,1,-1,0,0,1,-1,1,5
-1,1,0,1,-1,0,0,-1,1,1,5
-1,1,0,1,-1,0,-1,1,0,-1,-1
-1,1,0,1,-1,0,-1,1,-1,0,5
-1,1,0,1,-1,0,-1,0,1,1,1
-1,1,0,1,-1,0,-1,-1,1,0,1
-1,1,0,1,-1,0,-1,-1,-1,1,9
-1,1,0,1,-1,-1,1,0,0,1,1
-1,1,0,1,-1,-1,1,0,-1,0,1
-1,1,0,1,-1,-1,1,-1,0,0,1
-1,1,0,1,-1,-1,0,1,0,1,5
-1,1,0,1,-1,-1,0,1,-1,0,5
-1,1,0,1,-1,-1,0,0,1,1,5
-1,1,0,1,-1,-1,0,-1,1,0,5
-1,1,0,1,-1,-1,0,-1,-1,1,5
-1,1,0,1,-1,-1,-1,1,0,0,5
-1,1,0,1,-1,-1,-1,0,1,0,1
-1,1,0,1,-1,-1,-1,0,-1,1,5
-1,1,0,1,-1,-1,-1,-1,0,1,1
-1,1,0,1,-1,-1,-1,-1,-1,0,9
-1,1,0,0,1,1,1,0,0,1,1
-1,1,0,0,1,1,1,0,-1,0,1
-1,1,0,0,1,1,1,-1,0,0,8
-1,1,0,0,1,1,0,1,-1,-1,-1
-1,1,0,0,1,1,0,0,1,1,1
-1,1,0,0,1,1,0,-1,1,0,1
-1,1,0,0,1,1,0,-1,-1,1,1
-1,1,0,0,1,1,-1,1,0,-1,-1
-1,1,0,0,1,1,-1,0,1,0,1
-1,1,0,0,1,1,-1,0,-1,1,1
-1,1,0,0,1,1,-1,-1,0,1,8
-1,1,0,0,1,1,-1,-1,-1,0,8
-1,1,0,0,1,0,1,1,-1,-1,-1
-1,1,0,0,1,0,1,0,1,1,1
-1,1,0,0,1,0,1,-1,1,0,1
-1,1,0,0,1,0,1,-1,-1,1,8
-1,1,0,0,1,0,-1,1,1,-1,-1
-1,1,0,0,1,0,-1,-1,1,1,1
-1,1,0,0,1,-1,1,1,0,-1,-1
-1,1,0,0,1,-1,1,0,1,0,1
-1,1,0,0,1,-1,1,0,-1,1,1
-1,1,0,0,1,-1,1,-1,0,1,8
-1,1,0,0,1,-1,1,-1,-1,0,8
-1,1,0,0,1,-1,0,1,1,-1,-1
-1,1,0,0,1,-1,0,-1,1,1,1
-1,1,0,0,1,-1,-1,1,-1,-1,-1
-1,1,0,0,1,-1,-1,0,1,1,1
-1,1,0,0,1,-1,-1,-1,1,0,1
-1,1,0,0,1,-1,-1,-1,-1,1,1
-1,1,0,0,0,1,1,1,0,1,1
-1,1,0,0,0,1,1,1,-1,0,9
-1,1,0,0,0,1,1,0,1,1,1
-1,1,0,0,0,1,1,-1,1,0,8
-1,1,0,0,0,1,1,-1,-1,1,1
-1,1,0,0,0,1,0,1,1,-1,-1
-1,1,0,0,0,1,-1,1,1,0,7
-1,1,0,0,0,1,-1,1,-1,1,7
-1,1,0,0,0,1,-1,-1,1,1,7
-1,1,0,0,0,-1,1,1,1,-1,-1
-1,1,0,0,0,-1,1,1,-1,1,9
-1,1,0,0,0,-1,1,-1,1,1,8
-1,1,0,0,0,-1,-1,1,1,1,7
-1,1,0,0,-1,1,1,1,0,0,5
-1,1,0,0,-1,1,1,0,1,0,1
-1,1,0,0,-1,1,1,0,-1,1,1
-1,1,0,0,-1,1,1,-1,0,1,1
-1,1,0,0,-1,1,1,-1,-1,0,5
-1,1,0,0,-1,1,0,1,1,0,1
-1,1,0,0,-1,1,0,1,-1,1,5
-1,1,0,0,-1,1,0,-1,1,1,1
-1,1,0,0,-1,1,-1,1,0,1,5
-1,1,0,0,-1,1,-1,1,-1,0,5
-1,1,0,0,-1,1,-1,0,1,1,1
-1,1,0,0,-1,1,-1,-1,1,0,7
-1,1,0,0,-1,1,-1,-1,-1,1,1
-1,1,0,0,-1,0,1,1,1,-1,-1
-1,1,0,0,-1,0,1,1,-1,1,5
-1,1,0,0,-1,0,1,-1,1,1,5
-1,1,0,0,-1,0,-1,1,1,1,5
-1,1,0,0,-1,-1,1,1,0,1,5
-1,1,0,0,-1,-1,1,1,-1,0,1
-1,1,0,0,-1,-1,1,0,1,1,1
-1,1,0,0,-1,-1,1,-1,1,0,8
-1,1,0,0,-1,-1,1,-1,-1,1,8
-1,1,0,0,-1,-1,0,1,1,1,5
-1,1,0,0,-1,-1,-1,1,1,0,1
-1,1,0,0,-1,-1,-1,1,-1,1,5
-1,1,0,0,-1,-1,-1,-1,1,1,5
-1,1,0,-1,1,1,1,0,0,0,4
-1,1,0,-1,1,1,0,1,0,-1,-1
-1,1,0,-1,1,1,0,0,1,0,1
-1,1,0,-1,1,1,0,0,-1,1,4
-1,1,0,-1,1,1,0,-1,0,1,4
-1,1,0,-1,1,1,0,-1,-1,0,1
-1,1,0,-1,1,1,-1,0,0,1,4
-1,1,0,-1,1,1,-1,0,-1,0,4
-1,1,0,-1,1,1,-1,-1,0,0,1
-1,1,0,-1,1,0,1,0,1,0,1
-1,1,0,-1,1,0,1,0,-1,1,9
-1,1,0,-1,1,0,1,-1,0,-1,-1
-1,1,0,-1,1,0,1,-1,-1,0,9
-1,1,0,-1,1,0,0,1,1,-1,-1
-1,1,0,-1,1,0,0,-1,1,1,1
-1,1,0,-1,1,0,-1,1,-1,-1,-1
-1,1,0,-1,1,0,-1,0,1,1,1
-1,1,0,-1,1,0,-1,-1,1,0,1
-1,1,0,-1,1,0,-1,-1,-1,1,8
-1,1,0,-1,1,-1,1,0,0,1,6
-1,1,0,-1,1,-1,1,0,-1,0,1
-1,1,0,-1,1,-1,1,-1,0,0,6
-1,1,0,-1,1,-1,0,1,-1,-1,-1
-1,1,0,-1,1,-1,0,0,1,1,1
-1,1,0,-1,1,-1,0,-1,1,0,1
-1,1,0,-1,1,-1,0,-1,-1,1,1
-1,1,0,-1,1,-1,-1,1,0,-1,-1
-1,1,0,-1,1,-1,-1,0,1,0,1
-1,1,0,-1,1,-1,-1,0,-1,1,4
-1,1,0,-1,1,-1,-1,-1,0,1,6
-1,1,0,-1,1,-1,-1,-1,-1,0,8
-1,1,0,-1,0,1,1,1,0,0,1
-1,1,0,-1,0,1,1,0,1,0,1
-1,1,0,-1,0,1,1,0,-1,1,1
-1,1,0,-1,0,1,1,-1,0,1,1
-1,1,0,-1,0,1,1,-1,-1,0,1
-1,1,0,-1,0,1,0,1,-1,-1,-1
-1,1,0,-1,0,1,0,-1,1,-1,-1
-1,1,0,-1,0,1,-1,1,0,1,1
-1,1,0,-1,0,1,-1,1,-1,0,1
-1,1,0,-1,0,1,-1,0,1,1,7
-1,1,0,-1,0,1,-1,-1,1,0,7
-1,1,0,-1,0,1,-1,-1,-1,1,7
-1,1,0,-1,0,0,1,1,1,-1,-1
-1,1,0,-1,0,0,1,1,-1,1,9
-1,1,0,-1,0,0,1,-1,1,1,4
-1,1,0,-1,0,0,-1,1,1,1,7
-1,1,0,-1,0,-1,1,1,0,1,1
-1,1,0,-1,0,-1,1,1,-1,0,9
-1,1,0,-1,0,-1,1,0,1,1,1
-1,1,0,-1,0,-1,1,-1,1,0,8
-1,1,0,-1,0,-1,1,-1,-1,1,1
-1,1,0,-1,0,-1,0,1,1,-1,-1
-1,1,0,-1,0,-1,-1,1,1,0,7
-1,1,0,-1,0,-1,-1,1,-1,1,1
-1,1,0,-1,0,-1,-1,-1,1,1,7
-1,1,0,-1,-1,1,1,0,0,1,4
-1,1,0,-1,-1,1,1,0,-1,0,1
-1,1,0,-1,-1,1,1,-1,0,0,4
-1,1,0,-1,-1,1,0,1,0,1,5
-1,1,0,-1,-1,1,0,1,-1,0,5
-1,1,0,-1,-1,1,0,0,1,1,5
-1,1,0,-1,-1,1,0,-1,1,0,1
-1,1,0,-1,-1,1,0,-1,-1,1,5
-1,1,0,-1,-1,1,-1,1,0,0,5
-1,1,0,-1,-1,1,-1,0,1,0,1
-1,1,0,-1,-1,1,-1,0,-1,1,4
-1,1,0,-1,-1,1,-1,-1,0,1,5
-1,1,0,-1,-1,1,-1,-1,-1,0,4
-1,1,0,-1,-1,0,1,1,0,-1,-1
-1,1,0,-1,-1,0,1,1,-1,0,9
-1,1,0,-1,-1,0,1,0,1,1,1
-1,1,0,-1,-1,0,1,-1,1,0,1
-1,1,0,-1,-1,0,1,-1,-1,1,9
-1,1,0,-1,-1,0,0,1,1,1,5
-1,1,0,-1,-1,0,-1,1,1,0,1
-1,1,0,-1,-1,0,-1,1,-1,1,5
-1,1,0,-1,-1,0,-1,-1,1,1,4
-1,1,0,-1,-1,-1,1,1,0,0,5
-1,1,0,-1,-1,-1,1,0,1,0,1
-1,1,0,-1,-1,-1,1,0,-1,1,1
-1,1,0,-1,-1,-1,1,-1,0,1,6
-1,1,0,-1,-1,-1,1,-1,-1,0,5
-1,1,0,-1,-1,-1,0,1,1,0,5
-1,1,0,-1,-1,-1,0,1,-1,1,5
-1,1,0,-1,-1,-1,0,-1,1,1,5
-1,1,0,-1,-1,-1,-1,1,0,1,5
-1,1,0,-1,-1,-1,-1,1,-1,0,5
-1,1,0,-1,-1,-1,-1,0,1,1,1
-1,1,0,-1,-1,-1,-1,-1,1,0,5
-1,1,0,-1,-1,-1,-1,-1,-1,1,5
-1,1,-1,1,1,0,1,0,0,0,3
-1,1,-1,1,1,0,0,1,0,-1,-1
-1,1,-1,1,1,0,0,0,1,0,1
-1,1,-1,1,1,0,0,0,-1,1,9
-1,1,-1,1,1,0,0,-1,0,1,8
-1,1,-1,1,1,0,0,-1,-1,0,8
-1,1,-1,1,1,0,-1,0,0,1,1
-1,1,-1,1,1,0,-1,0,-1,0,9
-1,1,-1,1,1,0,-1,-1,0,0,3
-1,1,-1,1,1,-1,0,0,0,-1,-1
-1,1,-1,1,1,-1,0,0,-1,0,9
-1,1,-1,1,1,-1,0,-1,0,0,8
-1,1,-1,1,1,-1,-1,0,0,0,6
-1,1,-1,1,0,1,1,0,0,0,1
-1,1,-1,1,0,1,0,1,0,0,1
-1,1,-1,1,0,1,0,0,1,0,3
-1,1,-1,1,0,1,0,0,-1,1,1
-1,1,-1,1,0,1,0,-1,0,1,1
-1,1,-1,1,0,1,0,-1,-1,0,1
-1,1,-1,1,0,1,-1,0,0,1,1
-1,1,-1,1,0,1,-1,0,-1,0,7
-1,1,-1,1,0,1,-1,-1,0,0,1
-1,1,-1,1,0,0,1,1,0,0,1
-1,1,-1,1,0,0,1,0,1,0,1
-1,1,-1,1,0,0,1,0,-1,1,1
-1,1,-1,1,0,0,1,-1,0,1,1
-1,1,-1,1,0,0,1,-1,-1,0,1
-1,1,-1,1,0,0,0,1,1,0,3
-1,1,-1,1,0,0,0,1,-1,1,3
-1,1,-1,1,0,0,0,-1,1,1,3
-1,1,-1,1,0,0,-1,1,0,1,1
-1,1,-1,1,0,0,-1,1,-1,0,3
-1,1,-1,1,0,0,-1,0,1,1,1
-1,1,-1,1,0,0,-1,-1,1,0,1
-1,1,-1,1,0,0,-1,-1,-1,1,1
-1,1,-1,1,0,-1,1,0,0,1,1
-1,1,-1,1,0,-1,1,0,-1,0,1
-1,1,-1,1,0,-1,1,-1,0,0,1
-1,1,-1,1,0,-1,0,1,0,1,1
-1,1,-1,1,0,-1,0,1,-1,0,1
-1,1,-1,1,0,-1,0,0,1,1,3
-1,1,-1,1,0,-1,0,-1,1,0,3
-1,1,-1,1,0,-1,0,-1,-1,1,3
-1,1,-1,1,0,-1,-1,1,0,0,1
-1,1,-1,1,0,-1,-1,0,1,0,1
-1,1,-1,1,0,-1,-1,0,-1,1,1
-1,1,-1,1,0,-1,-1,-1,0,1,1
-1,1,-1,1,0,-1,-1,-1,-1,0,1
-1,1,-1,1,-1,1,0,0,0,-1,-1
-1,1,-1,1,-1,1,0,0,-1,0,5
-1,1,-1,1,-1,1,0,-1,0,0,5
-1,1,-1,1,-1,1,-1,0,0,0,5
-1,1,-1,1,-1,0,1,0,0,1,1
-1,1,-1,1,-1,0,1,0,-1,0,1
-1,1,-1,1,-1,0,1,-1,0,0,1
-1,1,-1,1,-1,0,0,1,0,1,3
-1,1,-1,1,-1,0,0,1,-1,0,5
-1,1,-1,1,-1,0,0,0,1,1,1
-1,1,-1,1,-1,0,0,-1,1,0,1
-1,1,-1,1,-1,0,0,-1,-1,1,3
-1,1,-1,1,-1,0,-1,1,0,0,3
-1,1,-1,1,-1,0,-1,0,1,0,1
-1,1,-1,1,-1,0,-1,0,-1,1,1
-1,1,-1,1,-1,0,-1,-1,0,1,3
-1,1,-1,1,-1,0,-1,-1,-1,0,1
-1,1,-1,1,-1,-1,1,0,0,0,1
-1,1,-1,1,-1,-1,0,1,0,0,5
-1,1,-1,1,-1,-1,0,0,1,0,1
-1,1,-1,1,-1,-1,0,0,-1,1,9
-1,1,-1,1,-1,-1,0,-1,0,1,1
-1,1,-1,1,-1,-1,0,-1,-1,0,9
-1,1,-1,1,-1,-1,-1,0,0,1,7
-1,1,-1,1,-1,-1,-1,0,-1,0,1
-1,1,-1,1,-1,-1,-1,-1,0,0,3
-1,1,-1,0,1,1,1,0,0,0,3
-1,1,-1,0,1,1,0,1,0,-1,-1
-1,1,-1,0,1,1,0,0,1,0,1
-1,1,-1,0,1,1,0,0,-1,1,1
-1,1,-1,0,1,1,0,-1,0,1,8
-1,1,-1,0,1,1,0,-1,-1,0,1
-1,1,-1,0,1,1,-1,0,0,1,7
-1,1,-1,0,1,1,-1,0,-1,0,7
-1,1,-1,0,1,1,-1,-1,0,0,8
-1,1,-1,0,1,0,1,1,0,-1,-1
-1,1,-1,0,1,0,1,0,1,0,1
-1,1,-1,0,1,0,1,0,-1,1,1
-1,1,-1,0,1,0,1,-1,0,1,3
-1,1,-1,0,1,0,1,-1,-1,0,1
-1,1,-1,0,1,0,0,1,1,-1,-1
-1,1,-1,0,1,0,0,-1,1,1,1
-1,1,-1,0,1,0,-1,1,-1,-1,-1
-1,1,-1,0,1,0,-1,0,1,1,1
-1,1,-1,0,1,0,-1,-1,1,0,1
-1,1,-1,0,1,0,-1,-1,-1,1,1
-1,1,-1,0,1,-1,1,0,0,1,3
-1,1,-1,0,1,-1,1,0,-1,0,3
-1,1,-1,0,1,-1,1,-1,0,0,1
-1,1,-1,0,1,-1,0,1,-1,-1,-1
-1,1,-1,0,1,-1,0,0,1,1,1
-1,1,-1,0,1,-1,0,-1,1,0,1
-1,1,-1,0,1,-1,0,-1,-1,1,1
-1,1,-1,0,1,-1,-1,1,0,-1,-1
-1,1,-1,0,1,-1,-1,0,1,0,1
-1,1,-1,0,1,-1,-1,0,-1,1,1
-1,1,-1,0,1,-1,-1,-1,0,1,1
-1,1,-1,0,1,-1,-1,-1,-1,0,1
-1,1,-1,0,0,1,1,1,0,0,1
-1,1,-1,0,0,1,1,0,1,0,3
-1,1,-1,0,0,1,1,0,-1,1,3
-1,1,-1,0,0,1,1,-1,0,1,1
-1,1,-1,0,0,1,1,-1,-1,0,3
-1,1,-1,0,0,1,0,1,1,0,1
-1,1,-1,0,0,1,0,1,-1,1,1
-1,1,-1,0,0,1,0,-1,1,1,3
-1,1,-1,0,0,1,-1,1,0,1,1
-1,1,-1,0,0,1,-1,1,-1,0,1
-1,1,-1,0,0,1,-1,0,1,1,3
-1,1,-1,0,0,1,-1,-1,1,0,3
-1,1,-1,0,0,1,-1,-1,-1,1,3
-1,1,-1,0,0,0,1,1,-1,-1,-1
-1,1,-1,0,0,0,1,-1,1,-1,-1
-1,1,-1,0,0,0,-1,1,1,-1,-1
-1,1,-1,0,0,-1,1,1,0,1,1
-1,1,-1,0,0,-1,1,1,-1,0,6
-1,1,-1,0,0,-1,1,0,1,1,6
-1,1,-1,0,0,-1,1,-1,1,0,6
-1,1,-1,0,0,-1,1,-1,-1,1,6
-1,1,-1,0,0,-1,0,1,1,1,1
-1,1,-1,0,0,-1,-1,1,1,0,6
-1,1,-1,0,0,-1,-1,1,-1,1,1
-1,1,-1,0,0,-1,-1,-1,1,1,6
-1,1,-1,0,-1,1,1,0,0,1,3
-1,1,-1,0,-1,1,1,0,-1,0,3
-1,1,-1,0,-1,1,1,-1,0,0,3
-1,1,-1,0,-1,1,0,1,0,1,1
-1,1,-1,0,-1,1,0,1,-1,0,1
-1,1,-1,0,-1,1,0,0,1,1,1
-1,1,-1,0,-1,1,0,-1,1,0,1
-1,1,-1,0,-1,1,0,-1,-1,1,1
-1,1,-1,0,-1,1,-1,1,0,0,5
-1,1,-1,0,-1,1,-1,0,1,0,3
-1,1,-1,0,-1,1,-1,0,-1,1,3
-1,1,-1,0,-1,1,-1,-1,0,1,1
-1,1,-1,0,-1,1,-1,-1,-1,0,3
